,customer_id,count_x,vendor_x,vendor_y,count_y,Pop_v
12692,GPMVY8W,6,"193, 44, 85, 145, 250, 201","193, 44, 85, 145, 250, 201",6,"193,44,85,145,250,201"
12693,GPNGO4R,4,"197, 846, 846, 845","197, 846, 845",3,846
12694,GPP1WM2,2,"188, 856","188, 856",2,"188,856"
12695,GPS3CCF,1,288,288,1,288
12696,GPSOKZH,1,86,86,1,86
12697,GPSVLTA,1,583,583,1,583
12698,GPUAAVW,2,"386, 459","386, 459",2,"386,459"
12699,GPXF3VS,3,"459, 459, 459",459,1,459
12700,GQ07DOG,3,"78, 84, 386","78, 84, 386",3,"78,84,386"
12701,GQ0ONBS,11,"159, 20, 20, 192, 20, 20, 20, 104, 250, 250, 250","159, 20, 192, 104, 250",5,20
12702,GQ1K3DR,2,"300, 300",300,1,300
12703,GQ1Y6PM,8,"105, 105, 289, 289, 105, 84, 84, 84","105, 289, 84",3,"105,84"
12704,GQ464XP,1,20,20,1,20
12705,GQ6MW07,1,578,578,1,578
12706,GQ8ZPU0,2,"846, 846",846,1,846
12707,GQD4SXD,1,81,81,1,81
12708,GQE9LNH,1,157,157,1,157
12709,GQGXPMY,7,"203, 161, 161, 573, 573, 573, 199","203, 161, 573, 199",4,573
12710,GQLF07M,5,"4, 106, 106, 203, 676","4, 106, 203, 676",4,106
12711,GQLZTMT,24,"85, 304, 85, 86, 86, 86, 86, 86, 86, 86, 86, 86, 459, 86, 225, 386, 386, 386, 44, 86, 299, 86, 575, 386","85, 304, 86, 459, 225, 386, 44, 299, 575",9,86
12712,GQMNL49,1,401,401,1,401
12713,GQMRCWW,2,"199, 195","199, 195",2,"199,195"
12714,GQNUUZJ,4,"79, 79, 79, 79",79,1,79
12715,GQOCVZZ,6,"78, 78, 78, 78, 78, 79","78, 79",2,78
12716,GQPXNK6,1,76,76,1,76
12717,GQSH645,2,"197, 577","197, 577",2,"197,577"
12718,GQSJ1LK,1,583,583,1,583
12719,GQXYB47,3,"85, 86, 845","85, 86, 845",3,"85,86,845"
12720,GR7N4EH,2,"145, 145",145,1,145
12721,GR7V8CS,27,"294, 294, 289, 289, 289, 84, 84, 145, 84, 84, 84, 289, 681, 84, 84, 356, 356, 356, 84, 207, 84, 681, 356, 356, 356, 356, 356","294, 289, 84, 145, 681, 356, 207",7,84
12722,GR8AMIQ,1,44,44,1,44
12723,GR9BO7U,3,"110, 310, 43","110, 310, 43",3,"110,310,43"
12724,GR9WA7Z,2,"90, 201","90, 201",2,"90,201"
12725,GRBNVWF,2,"113, 221","113, 221",2,"113,221"
12726,GRD1GOC,2,"90, 84","90, 84",2,"90,84"
12727,GRE0RRQ,4,"115, 221, 207, 113","115, 221, 207, 113",4,"115,221,207,113"
12728,GREUALM,1,83,83,1,83
12729,GRKDJBC,2,"113, 221","113, 221",2,"113,221"
12730,GRND8FP,13,"83, 83, 84, 84, 84, 84, 84, 84, 289, 84, 84, 84, 84","83, 84, 289",3,84
12731,GROSMIG,1,676,676,1,676
12732,GRPWMDA,9,"298, 20, 20, 20, 20, 20, 20, 20, 20","298, 20",2,20
12733,GRQX2VX,10,"577, 310, 577, 310, 310, 310, 577, 577, 310, 298","577, 310, 298",3,310
12734,GRR8LGC,1,573,573,1,573
12735,GRROLUL,5,"856, 856, 856, 856, 856",856,1,856
12736,GRSEY72,1,237,237,1,237
12737,GRU3NEA,15,"197, 193, 154, 154, 154, 199, 154, 44, 160, 160, 160, 154, 195, 299, 84","197, 193, 154, 199, 44, 160, 195, 299, 84",9,154
12738,GRXQNFN,11,"193, 193, 299, 225, 843, 265, 386, 843, 386, 386, 843","193, 299, 225, 843, 265, 386",6,"843,386"
12739,GRXSJ79,11,"85, 304, 44, 105, 105, 86, 459, 225, 44, 846, 289","85, 304, 44, 105, 86, 459, 225, 846, 289",9,"44,105"
12740,GRZYOVO,2,"4, 4",4,1,4
12741,GS1Z0HG,1,192,192,1,192
12742,GS31KAK,1,84,84,1,84
12743,GS32KLG,5,"83, 84, 84, 145, 84","83, 84, 145",3,84
12744,GS32LEP,3,"84, 86, 86","84, 86",2,86
12745,GS3QDTL,11,"86, 299, 846, 846, 846, 846, 846, 846, 846, 846, 846","86, 299, 846",3,846
12746,GS76UI1,2,"391, 391",391,1,391
12747,GS8XHQE,12,"113, 78, 113, 78, 113, 113, 113, 113, 113, 681, 84, 84","113, 78, 681, 84",4,113
12748,GS9MKVR,8,"85, 85, 85, 85, 86, 86, 86, 86","85, 86",2,"85,86"
12749,GSKNRF8,8,"157, 157, 157, 157, 157, 157, 157, 157",157,1,157
12750,GSNKAJB,2,"203, 575","203, 575",2,"203,575"
12751,GSO5B5S,24,"159, 159, 159, 159, 159, 159, 159, 159, 159, 221, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159","159, 221",2,159
12752,GSPAI2H,1,858,858,1,858
12753,GSPYNEL,7,"356, 148, 294, 193, 391, 83, 83","356, 148, 294, 193, 391, 83",6,83
12754,GSTEZF7,9,"4, 4, 4, 4, 4, 66, 4, 66, 578","4, 66, 578",3,4
12755,GSWVFGV,1,157,157,1,157
12756,GSY07AM,14,"274, 92, 20, 20, 81, 33, 110, 295, 295, 20, 295, 295, 20, 188","274, 92, 20, 81, 33, 110, 295, 188",8,"20,295"
12757,GSZ99QU,6,"265, 33, 176, 271, 271, 271","265, 33, 176, 271",4,271
12758,GSZJ6GL,3,"679, 679, 149","679, 149",2,679
12759,GT51Y2K,1,203,203,1,203
12760,GTB4W5V,1,191,191,1,191
12761,GTBW4VJ,6,"398, 81, 84, 84, 849, 84","398, 81, 84, 849",4,84
12762,GTDBOPL,8,"78, 221, 78, 78, 78, 221, 216, 216","78, 221, 216",3,78
12763,GTFGVXQ,1,845,845,1,845
12764,GTGLHW0,1,386,386,1,386
12765,GTJHND8,1,201,201,1,201
12766,GTLZFJN,1,856,856,1,856
12767,GTP2R63,1,547,547,1,547
12768,GTP5HYI,1,84,84,1,84
12769,GTRHK13,4,"145, 148, 90, 90","145, 148, 90",3,90
12770,GTV31CJ,8,"195, 195, 195, 23, 20, 20, 191, 188","195, 23, 20, 191, 188",5,195
12771,GTXZCH2,13,"578, 578, 398, 681, 676, 398, 681, 43, 43, 43, 577, 43, 43","578, 398, 681, 676, 43, 577",6,43
12772,GTYC6VF,2,"250, 250",250,1,250
12773,GU1KW0P,2,"105, 145","105, 145",2,"105,145"
12774,GU242RM,7,"43, 681, 681, 398, 681, 398, 398","43, 681, 398",3,"681,398"
12775,GU57ZGL,4,"28, 23, 196, 23","28, 23, 196",3,23
12776,GU5OYYT,5,"105, 105, 386, 105, 105","105, 386",2,105
12777,GU6PACX,13,"193, 304, 193, 79, 537, 681, 216, 681, 44, 4, 4, 849, 681","193, 304, 79, 537, 681, 216, 44, 4, 849",9,681
12778,GU9C4DX,1,4,4,1,4
12779,GUBSWF9,7,"846, 846, 846, 846, 846, 846, 846",846,1,846
12780,GUBTW6R,9,"76, 104, 76, 43, 76, 76, 76, 310, 841","76, 104, 43, 310, 841",5,76
12781,GUCISQY,2,"4, 92","4, 92",2,"4,92"
12782,GUEQDTC,3,"259, 578, 578","259, 578",2,578
12783,GUFD9AH,7,"4, 4, 4, 4, 4, 4, 4",4,1,4
12784,GUI1GO8,35,"81, 78, 78, 81, 78, 78, 81, 78, 274, 81, 81, 81, 78, 81, 78, 78, 20, 79, 79, 82, 79, 298, 159, 298, 298, 298, 159, 298, 298, 159, 298, 298, 298, 79, 298","81, 78, 274, 20, 79, 82, 298, 159",8,298
12785,GUPQ7JP,3,"83, 83, 575","83, 575",2,83
12786,GUT4W2E,2,"148, 83","148, 83",2,"148,83"
12787,GUWF8XE,1,4,4,1,4
12788,GUXIYDG,8,"104, 81, 4, 294, 83, 20, 295, 145","104, 81, 4, 294, 83, 20, 295, 145",8,"104,81,4,294,83,20,295,145"
12789,GUYZG2W,1,855,855,1,855
12790,GV5NFVA,6,"78, 207, 113, 195, 113, 78","78, 207, 113, 195",4,"78,113"
12791,GV5S97S,1,20,20,1,20
12792,GV6PMWW,5,"78, 79, 79, 79, 79","78, 79",2,79
12793,GVAEI1H,1,195,195,1,195
12794,GVE725C,3,"79, 79, 79",79,1,79
12795,GVGGTI4,1,86,86,1,86
12796,GVGMNOP,1,271,271,1,271
12797,GVGVAL0,3,"104, 106, 115","104, 106, 115",3,"104,106,115"
12798,GVJ3063,2,"573, 573",573,1,573
12799,GVK77Z9,5,"44, 55, 55, 583, 583","44, 55, 583",3,"55,583"
12800,GVL9CJF,1,216,216,1,216
12801,GVLH9K3,10,"86, 105, 160, 105, 160, 105, 160, 105, 537, 207","86, 105, 160, 537, 207",5,105
12802,GVLU4VY,1,843,843,1,843
12803,GVMKCY1,3,"106, 106, 578","106, 578",2,106
12804,GVS6Y18,1,113,113,1,113
12805,GVS9D3L,4,"161, 161, 203, 203","161, 203",2,"161,203"
12806,GVW2K5E,1,84,84,1,84
12807,GVXZEY5,1,92,92,1,92
12808,GVYEABR,1,84,84,1,84
12809,GVZVU14,7,"195, 195, 13, 265, 195, 858, 104","195, 13, 265, 858, 104",5,195
12810,GW0ZUYB,23,"78, 78, 113, 78, 113, 78, 82, 75, 78, 75, 76, 578, 578, 79, 79, 578, 20, 113, 578, 106, 547, 79, 582","78, 113, 82, 75, 76, 578, 79, 20, 106, 547, 582",11,78
12811,GW1XP4V,2,"192, 188","192, 188",2,"192,188"
12812,GW38RA8,1,304,304,1,304
12813,GW3NGSA,2,"55, 148","55, 148",2,"55,148"
12814,GW4Q30X,1,537,537,1,537
12815,GW5WFOS,16,"83, 83, 386, 84, 145, 84, 44, 84, 84, 90, 84, 386, 84, 681, 583, 681","83, 386, 84, 145, 44, 90, 681, 583",8,84
12816,GW6QKJU,1,113,113,1,113
12817,GW7XIRU,2,"216, 419","216, 419",2,"216,419"
12818,GW8V8EY,1,225,225,1,225
12819,GW9RP3O,2,"459, 195","459, 195",2,"459,195"
12820,GWAB48L,2,"195, 180","195, 180",2,"195,180"
12821,GWAS28K,1,237,237,1,237
12822,GWGH9DZ,3,"105, 84, 105","105, 84",2,105
12823,GWGPCC9,4,"294, 84, 84, 84","294, 84",2,84
12824,GWJPVQC,1,76,76,1,76
12825,GWJXXZE,1,113,113,1,113
12826,GWUDPT4,3,"78, 28, 79","78, 28, 79",3,"78,28,79"
12827,GWWJ5WY,1,191,191,1,191
12828,GWY1BOP,2,"231, 83","231, 83",2,"231,83"
12829,GWZCKJP,2,"113, 113",113,1,113
12830,GX0F6F3,2,"113, 113",113,1,113
12831,GX0J8O3,8,"578, 176, 216, 67, 79, 79, 201, 67","578, 176, 216, 67, 79, 201",6,"67,79"
12832,GX0U194,4,"113, 113, 113, 113",113,1,113
12833,GX1OLAP,7,"55, 846, 846, 846, 846, 846, 846","55, 846",2,846
12834,GX24L9K,2,"197, 154","197, 154",2,"197,154"
12835,GX51DKU,1,459,459,1,459
12836,GX8F5ED,2,"907, 907",907,1,907
12837,GX8FDIM,2,"849, 849",849,1,849
12838,GX8K3ZG,1,577,577,1,577
12839,GX9OLDW,9,"577, 386, 583, 582, 386, 583, 583, 583, 577","577, 386, 583, 582",4,583
12840,GXBLKWT,2,"856, 856",856,1,856
12841,GXDIAFT,5,"161, 161, 161, 196, 161","161, 196",2,161
12842,GXG0EY4,4,"145, 386, 105, 386","145, 386, 105",3,386
12843,GXHE5X1,2,"86, 79","86, 79",2,"86,79"
12844,GXKJGML,1,679,679,1,679
12845,GXQ8Q5M,1,86,86,1,86
12846,GXRSVOC,3,"573, 573, 573",573,1,573
12847,GXSHO1E,1,104,104,1,104
12848,GXSZC0M,5,"310, 195, 157, 157, 157","310, 195, 157",3,157
12849,GXVGSQT,2,"578, 679","578, 679",2,"578,679"
12850,GXWRSVY,1,856,856,1,856
12851,GY3EPC6,1,75,75,1,75
12852,GY405LL,2,"250, 104","250, 104",2,"250,104"
12853,GY7LIKW,1,288,288,1,288
12854,GY82K0R,6,"250, 250, 294, 195, 398, 216","250, 294, 195, 398, 216",5,250
12855,GYBTDOI,8,"106, 78, 78, 78, 79, 79, 79, 106","106, 78, 79",3,"78,79"
12856,GYD7VFZ,2,"583, 846","583, 846",2,"583,846"
12857,GYDGFFJ,2,"85, 85",85,1,85
12858,GYF3M81,3,"386, 386, 681","386, 681",2,386
12859,GYG2NEE,2,"157, 157",157,1,157
12860,GYH56CA,1,84,84,1,84
12861,GYHFDJO,3,"299, 90, 225","299, 90, 225",3,"299,90,225"
12862,GYIYFEV,2,"105, 90","105, 90",2,"105,90"
12863,GYJRMEN,3,"148, 237, 148","148, 237",2,148
12864,GYPXHG8,1,83,83,1,83
12865,GYQITMB,6,"193, 193, 189, 583, 845, 845","193, 189, 583, 845",4,"193,845"
12866,GYQRP6U,1,459,459,1,459
12867,GYUI6RZ,1,573,573,1,573
12868,GYW9PCV,2,"83, 83",83,1,83
12869,GYX4BVG,1,115,115,1,115
12870,GZ35R03,4,"195, 271, 578, 676","195, 271, 578, 676",4,"195,271,578,676"
12871,GZ4U046,1,43,43,1,43
12872,GZ65NZ0,11,"113, 310, 113, 310, 310, 113, 679, 310, 679, 856, 310","113, 310, 679, 856",4,310
12873,GZBEJMS,7,"193, 195, 195, 189, 237, 577, 191","193, 195, 189, 237, 577, 191",6,195
12874,GZCWPIQ,9,"105, 86, 459, 105, 105, 299, 846, 846, 84","105, 86, 459, 299, 846, 84",6,105
12875,GZDOEXS,1,78,78,1,78
12876,GZDWQHX,2,"4, 250","4, 250",2,"4,250"
12877,GZHE76P,2,"577, 846","577, 846",2,"577,846"
12878,GZHEVEH,3,"299, 299, 299",299,1,299
12879,GZHVBE4,1,4,4,1,4
12880,GZJSTEF,1,157,157,1,157
12881,GZM8HD5,1,84,84,1,84
12882,GZMP9K0,1,161,161,1,161
12883,GZNES7Z,2,"113, 33","113, 33",2,"113,33"
12884,GZQG8UD,1,79,79,1,79
12885,GZSIRUA,2,"84, 84",84,1,84
12886,GZSRT2O,1,189,189,1,189
12887,GZVJSN7,2,"907, 907",907,1,907
12888,H019FRM,2,"79, 113","79, 113",2,"79,113"
12889,H01PFZD,3,"189, 189, 189",189,1,189
12890,H020G2H,1,82,82,1,82
12891,H049MFD,6,"259, 265, 78, 113, 259, 78","259, 265, 78, 113",4,"259,78"
12892,H061QFD,6,"157, 157, 149, 299, 398, 583","157, 149, 299, 398, 583",5,157
12893,H067ELV,2,"195, 195",195,1,195
12894,H07XGYF,4,"294, 225, 28, 299","294, 225, 28, 299",4,"294,225,28,299"
12895,H09E56V,3,"161, 161, 679","161, 679",2,161
12896,H09MJXN,1,113,113,1,113
12897,H09S2XV,10,"113, 201, 113, 113, 113, 113, 113, 113, 113, 113","113, 201",2,113
12898,H0ADTXV,1,303,303,1,303
12899,H0B3NT7,16,"81, 176, 176, 176, 176, 176, 176, 176, 4, 547, 176, 176, 547, 176, 547, 176","81, 176, 4, 547",4,176
12900,H0D0I3F,1,398,398,1,398
12901,H0D8NOZ,1,92,92,1,92
12902,H0DL597,3,"193, 250, 90","193, 250, 90",3,"193,250,90"
12903,H0FTN4E,1,192,192,1,192
12904,H0GOV68,1,110,110,1,110
12905,H0GSC6N,2,"679, 582","679, 582",2,"679,582"
12906,H0I459I,1,537,537,1,537
12907,H0KEELA,7,"83, 85, 85, 289, 289, 84, 84","83, 85, 289, 84",4,"85,289,84"
12908,H0KPCSI,21,"92, 386, 79, 79, 79, 189, 401, 401, 401, 401, 401, 401, 676, 55, 289, 846, 79, 207, 583, 113, 55","92, 386, 79, 189, 401, 676, 55, 289, 846, 207, 583, 113",12,401
12909,H0OS35Q,2,"231, 231",231,1,231
12910,H0PQELX,1,846,846,1,846
12911,H0V3G7O,3,"243, 105, 237","243, 105, 237",3,"243,105,237"
12912,H0Y1ZOI,1,20,20,1,20
12913,H0Y73E0,4,"113, 856, 191, 578","113, 856, 191, 578",4,"113,856,191,578"
12914,H0ZSFVU,2,"573, 855","573, 855",2,"573,855"
12915,H1169HY,1,843,843,1,843
12916,H12MGNH,12,"106, 106, 75, 259, 300, 104, 259, 191, 105, 386, 191, 105","106, 75, 259, 300, 104, 191, 105, 386",8,"106,259,191,105"
12917,H148LZ3,1,23,23,1,23
12918,H1A7JW3,7,"83, 83, 83, 84, 386, 84, 84","83, 84, 386",3,"83,84"
12919,H1AF9TI,1,84,84,1,84
12920,H1B92X6,2,"459, 44","459, 44",2,"459,44"
12921,H1BG5T1,2,"90, 154","90, 154",2,"90,154"
12922,H1D5U27,1,191,191,1,191
12923,H1D99HB,1,386,386,1,386
12924,H1LTO70,1,79,79,1,79
12925,H1MJY3C,1,288,288,1,288
12926,H1N9F68,6,"161, 161, 573, 573, 573, 573","161, 573",2,573
12927,H1NJCO1,10,"115, 113, 113, 115, 115, 113, 78, 113, 115, 113","115, 113, 78",3,113
12928,H1OYA36,2,"356, 356",356,1,356
12929,H1PCQ5V,1,157,157,1,157
12930,H1RA765,2,"105, 44","105, 44",2,"105,44"
12931,H1RMVXC,2,"83, 85","83, 85",2,"83,85"
12932,H1ROQQD,31,"207, 4, 33, 4, 4, 81, 4, 33, 33, 81, 113, 578, 578, 295, 159, 159, 295, 159, 159, 578, 191, 82, 82, 92, 33, 33, 191, 858, 858, 858, 33","207, 4, 33, 81, 113, 578, 295, 159, 191, 82, 92, 858",12,33
12933,H1TEDXV,1,86,86,1,86
12934,H1U8C00,1,82,82,1,82
12935,H1W7LOG,2,"398, 86","398, 86",2,"398,86"
12936,H1XYJQ5,2,"676, 113","676, 113",2,"676,113"
12937,H21IN5K,11,"86, 84, 86, 86, 386, 84, 105, 148, 86, 84, 846","86, 84, 386, 105, 148, 846",6,86
12938,H23M86Y,1,681,681,1,681
12939,H26AB17,7,"4, 75, 75, 75, 75, 75, 75","4, 75",2,75
12940,H271C4A,7,"113, 113, 113, 113, 79, 858, 79","113, 79, 858",3,113
12941,H27B2RI,14,"113, 113, 113, 113, 113, 578, 113, 113, 113, 113, 104, 113, 113, 113","113, 578, 104",3,113
12942,H2CG6L4,8,"85, 44, 86, 44, 386, 225, 195, 537","85, 44, 86, 386, 225, 195, 537",7,44
12943,H2CVKV7,1,104,104,1,104
12944,H2DLZ6H,4,"243, 237, 289, 289","243, 237, 289",3,289
12945,H2FFZQH,1,145,145,1,145
12946,H2FWOSP,3,"578, 310, 310","578, 310",2,310
12947,H2J8RFQ,11,"78, 78, 192, 192, 78, 75, 547, 188, 75, 188, 188","78, 192, 75, 547, 188",5,"78,188"
12948,H2L6NRG,11,"104, 221, 221, 78, 192, 159, 216, 134, 159, 104, 159","104, 221, 78, 192, 159, 216, 134",7,159
12949,H2M2GRM,1,419,419,1,419
12950,H2MO4EG,1,386,386,1,386
12951,H2NABKS,9,"79, 79, 106, 106, 113, 106, 106, 106, 106","79, 106, 113",3,106
12952,H2O1S4M,1,86,86,1,86
12953,H2QC87G,4,"573, 573, 192, 192","573, 192",2,"573,192"
12954,H2R00AP,32,"90, 105, 193, 398, 207, 84, 180, 386, 44, 207, 398, 419, 180, 180, 398, 180, 681, 207, 180, 459, 189, 207, 583, 81, 681, 356, 583, 583, 419, 583, 237, 583","90, 105, 193, 398, 207, 84, 180, 386, 44, 419, 681, 459, 189, 583, 81, 356, 237",17,"180,583"
12955,H2SPPAI,3,"44, 145, 145","44, 145",2,145
12956,H2U46R3,1,356,356,1,356
12957,H2UOSG0,2,"44, 105","44, 105",2,"44,105"
12958,H2XYKIJ,2,"907, 81","907, 81",2,"907,81"
12959,H3CKN6H,1,44,44,1,44
12960,H3CYTM1,7,"386, 289, 386, 845, 197, 197, 197","386, 289, 845, 197",4,197
12961,H3DGI7C,3,"845, 845, 845",845,1,845
12962,H3GHBOI,1,573,573,1,573
12963,H3GIPL2,4,"105, 105, 189, 356","105, 189, 356",3,105
12964,H3HZK3U,2,"846, 846",846,1,846
12965,H3I4IOP,4,"105, 843, 681, 189","105, 843, 681, 189",4,"105,843,681,189"
12966,H3IM2QN,1,681,681,1,681
12967,H3KO0VA,4,"195, 4, 76, 195","195, 4, 76",3,195
12968,H3KXE6X,2,"401, 856","401, 856",2,"401,856"
12969,H3P2F2J,25,"78, 78, 104, 78, 106, 79, 106, 106, 79, 106, 79, 106, 79, 79, 79, 79, 106, 79, 79, 106, 106, 104, 104, 79, 106","78, 104, 106, 79",4,79
12970,H3R58MU,10,"231, 231, 189, 225, 386, 386, 386, 386, 225, 84","231, 189, 225, 386, 84",5,386
12971,H3T9JLL,1,537,537,1,537
12972,H3U8TFU,9,"180, 180, 180, 180, 180, 180, 180, 180, 67","180, 67",2,180
12973,H3XVQII,2,"161, 161",161,1,161
12974,H3YDVZY,1,92,92,1,92
12975,H3YYWDT,1,157,157,1,157
12976,H3ZGDRJ,9,"575, 575, 575, 44, 86, 84, 84, 356, 84","575, 44, 86, 84, 356",5,"575,84"
12977,H46O7MQ,1,188,188,1,188
12978,H4A6RSO,2,"199, 154","199, 154",2,"199,154"
12979,H4BR4AH,14,"573, 573, 573, 573, 573, 573, 573, 573, 573, 573, 573, 855, 573, 573","573, 855",2,573
12980,H4G7YHU,1,201,201,1,201
12981,H4GD2SY,4,"294, 193, 846, 846","294, 193, 846",3,846
12982,H4KR0MY,10,"148, 90, 90, 90, 148, 84, 537, 84, 537, 419","148, 90, 84, 537, 419",5,90
12983,H4KXAYK,2,"23, 23",23,1,23
12984,H4MM1G2,2,"104, 110","104, 110",2,"104,110"
12985,H4NSNVE,1,843,843,1,843
12986,H4PQ74E,10,"298, 104, 159, 78, 265, 4, 159, 159, 188, 159","298, 104, 159, 78, 265, 4, 188",7,159
12987,H4UMGG4,9,"193, 193, 193, 193, 193, 195, 193, 191, 189","193, 195, 191, 189",4,193
12988,H4XECT2,3,"113, 113, 113",113,1,113
12989,H4Z7IGG,3,"78, 113, 20","78, 113, 20",3,"78,113,20"
12990,H4ZDRDN,1,149,149,1,149
12991,H50S66Z,7,"259, 207, 113, 547, 43, 856, 856","259, 207, 113, 547, 43, 856",6,856
12992,H51P9N8,2,"28, 28",28,1,28
12993,H52IY5C,2,"243, 86","243, 86",2,"243,86"
12994,H52JNVV,3,"105, 299, 299","105, 299",2,299
12995,H53GJXC,1,79,79,1,79
12996,H575HRP,3,"84, 84, 846","84, 846",2,84
12997,H58H0F5,1,459,459,1,459
12998,H5CGFVN,2,"83, 83",83,1,83
12999,H5ELVL3,1,419,419,1,419
13000,H5F2H6D,1,115,115,1,115
13001,H5KPPHQ,1,304,304,1,304
13002,H5LGGFX,7,"78, 221, 78, 221, 78, 78, 4","78, 221, 4",3,78
13003,H5QNJC7,3,"28, 104, 855","28, 104, 855",3,"28,104,855"
13004,H5TC2KI,1,113,113,1,113
13005,H5V728J,3,"856, 856, 856",856,1,856
13006,H5VGYP3,4,"193, 294, 148, 304","193, 294, 148, 304",4,"193,294,148,304"
13007,H5VR4IX,1,28,28,1,28
13008,H5WY5RV,5,"157, 113, 201, 157, 113","157, 113, 201",3,"157,113"
13009,H61ZK4U,11,"113, 113, 113, 113, 271, 271, 113, 271, 391, 679, 841","113, 271, 391, 679, 841",5,113
13010,H640WJU,5,"304, 105, 225, 105, 225","304, 105, 225",3,"105,225"
13011,H64GIHW,1,86,86,1,86
13012,H65MXW2,4,"105, 83, 86, 86","105, 83, 86",3,86
13013,H66QH4E,1,86,86,1,86
13014,H6CLZFF,4,"85, 85, 105, 105","85, 105",2,"85,105"
13015,H6FYCPZ,11,"113, 113, 113, 113, 679, 113, 113, 113, 113, 157, 113","113, 679, 157",3,113
13016,H6IZ5BQ,4,"78, 78, 79, 28","78, 79, 28",3,78
13017,H6K4N77,2,"855, 855",855,1,855
13018,H6LGV4J,1,106,106,1,106
13019,H6ND3OB,6,"583, 84, 846, 845, 845, 84","583, 84, 846, 845",4,"84,845"
13020,H6O4R86,7,"113, 113, 856, 113, 856, 856, 113","113, 856",2,113
13021,H6Q2ZMY,2,"265, 84","265, 84",2,"265,84"
13022,H6QVJ67,1,907,907,1,907
13023,H6S6H7S,5,"386, 386, 386, 84, 105","386, 84, 105",3,386
13024,H6WA6EV,13,"159, 159, 159, 159, 33, 159, 33, 134, 33, 33, 159, 33, 33","159, 33, 134",3,"159,33"
13025,H6X8YXY,2,"398, 207","398, 207",2,"398,207"
13026,H6Y9LIJ,9,"295, 295, 295, 13, 295, 295, 295, 295, 295","295, 13",2,295
13027,H6YYJOA,2,"189, 189",189,1,189
13028,H70UDLV,7,"76, 578, 79, 79, 79, 79, 856","76, 578, 79, 856",4,79
13029,H71LIDV,1,105,105,1,105
13030,H720VO9,1,79,79,1,79
13031,H72Q4ME,4,"81, 81, 81, 81",81,1,81
13032,H74KVMB,3,"386, 386, 386",386,1,386
13033,H77OFTT,2,"44, 44",44,1,44
13034,H7AL4RL,2,"578, 157","578, 157",2,"578,157"
13035,H7AZO3H,3,"28, 79, 4","28, 79, 4",3,"28,79,4"
13036,H7CR0VC,1,81,81,1,81
13037,H7FGL3E,5,"20, 23, 23, 401, 679","20, 23, 401, 679",4,23
13038,H7FYKSP,1,145,145,1,145
13039,H7HY12G,4,"83, 85, 86, 86","83, 85, 86",3,86
13040,H7L38TB,5,"573, 573, 573, 573, 573",573,1,573
13041,H7MLFYU,1,846,846,1,846
13042,H7NAYB8,2,"195, 104","195, 104",2,"195,104"
13043,H7NJVJ8,1,243,243,1,243
13044,H7OBBQV,12,"303, 303, 303, 303, 303, 303, 303, 303, 298, 298, 298, 298","303, 298",2,303
13045,H7OF7NH,12,"90, 193, 90, 90, 193, 83, 225, 300, 90, 356, 300, 300","90, 193, 83, 225, 300, 356",6,90
13046,H7PEQVP,1,391,391,1,391
13047,H7PTXA8,1,843,843,1,843
13048,H7Q7Q5R,4,"28, 43, 149, 858","28, 43, 149, 858",4,"28,43,149,858"
13049,H7UKCSC,4,"105, 85, 105, 356","105, 85, 356",3,105
13050,H7UQEVA,17,"106, 104, 106, 85, 78, 105, 78, 113, 78, 106, 113, 79, 113, 79, 113, 86, 856","106, 104, 85, 78, 105, 113, 79, 86, 856",9,113
13051,H7WILPY,22,"195, 195, 195, 195, 195, 195, 195, 113, 113, 113, 195, 191, 191, 191, 113, 191, 191, 113, 191, 858, 191, 79","195, 113, 191, 858, 79",5,195
13052,H7YFCSX,1,537,537,1,537
13053,H7Z1WDI,3,"265, 265, 265",265,1,265
13054,H81MV9X,4,"75, 195, 195, 191","75, 195, 191",3,195
13055,H81ZFGU,1,537,537,1,537
13056,H86RFCR,3,"197, 84, 459","197, 84, 459",3,"197,84,459"
13057,H87BVPN,1,192,192,1,192
13058,H8A10LF,6,"849, 849, 849, 849, 849, 849",849,1,849
13059,H8AZWUA,2,"386, 145","386, 145",2,"386,145"
13060,H8CXY41,1,849,849,1,849
13061,H8HBTJB,3,"83, 289, 84","83, 289, 84",3,"83,289,84"
13062,H8JOYP1,1,193,193,1,193
13063,H8K014R,1,849,849,1,849
13064,H8PV1NO,3,"846, 189, 846","846, 189",2,846
13065,H8QIEF9,7,"391, 391, 391, 391, 845, 237, 846","391, 845, 237, 846",4,391
13066,H8SNDI1,3,"189, 189, 189",189,1,189
13067,H8TERAA,16,"85, 85, 85, 85, 391, 145, 85, 85, 85, 83, 85, 85, 386, 86, 86, 86","85, 391, 145, 83, 386, 86",6,85
13068,H8TMAD7,2,"85, 90","85, 90",2,"85,90"
13069,H8TW4X4,1,115,115,1,115
13070,H8U7C3M,1,391,391,1,391
13071,H8UD4NJ,12,"13, 113, 113, 113, 221, 113, 113, 113, 113, 113, 113, 113","13, 113, 221",3,113
13072,H8ZBNJZ,1,78,78,1,78
13073,H90IRRN,1,85,85,1,85
13074,H92G244,5,"303, 303, 303, 92, 298","303, 92, 298",3,303
13075,H95VX31,7,"33, 33, 33, 33, 33, 33, 33",33,1,33
